"","title","event_description","observation_number","parliament_number","session_number","chamber_number","bill_number","event_number","member_name","event_date","event_chamber","document_url","parliament_path","session_path","chamber_path","bill_path","event_path","observation_path"
"2970","Finance  Bill","Committee debates: compilation of sittings so far: House of Commons 11 January, 2018",2970,57,"2017-2019",1,257,8,"Lord Bates "," 11 January, 2018","House of Commons","https://publications.parliament.uk/pa/cm201719/cmpublic/FinanceNo2/PBC134_Combined_1-6_16_01_2018_REV.pdf","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-8","/parliament-57/session-2017-2019/chamber-1/bill-257/event-8"
"2971","Finance  Bill","Committee Debate: 3rd sitting: House of Commons 11 January, 2018(1)(2)",2971,57,"2017-2019",1,257,9,"Lord Bates "," 11 January, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-01-11/debates/20ea3d6a-4d10-4520-b07e-7cb0807e5588/Finance(No2)Bill(ThirdSitting)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-9","/parliament-57/session-2017-2019/chamber-1/bill-257/event-9"
"2972","Finance  Bill","Committee Debate: 4th sitting: House of Commons 11 January, 2018(1)(2)",2972,57,"2017-2019",1,257,10,"Lord Bates "," 16 January, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-01-11/debates/976e38b7-0be4-4aba-9c19-e58820fb5e38/Finance(No2)Bill(FourthSitting)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-10","/parliament-57/session-2017-2019/chamber-1/bill-257/event-10"
"2973","Finance  Bill","Committee Debate: 5th sitting: House of Commons 16 January, 2018(1)(2)",2973,57,"2017-2019",1,257,11,"Lord Bates "," 16 January, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-01-16/debates/a67bb53c-fe3f-4d58-a8b0-6fb2565ca449/PublicBillCommittees#debate-371455","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-11","/parliament-57/session-2017-2019/chamber-1/bill-257/event-11"
"2974","Finance  Bill","Committee Debate: 6th sitting: House of Commons 16 January, 2018(1)(2)",2974,57,"2017-2019",1,257,12,"Lord Bates "," 21 February, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-01-16/debates/a67bb53c-fe3f-4d58-a8b0-6fb2565ca449/PublicBillCommittees#debate-371455","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-12","/parliament-57/session-2017-2019/chamber-1/bill-257/event-12"
"2975","Finance  Bill","3rd reading: House of Commons 21 February, 2018",2975,57,"2017-2019",1,257,13,"Lord Bates "," 21 February, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-02-21/debates/62222132-7F8C-4A05-928C-87920F90AB37/Finance(No2)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-13","/parliament-57/session-2017-2019/chamber-1/bill-257/event-13"
"2976","Finance  Bill","Report stage: House of Commons 21 February, 2018",2976,57,"2017-2019",1,257,14,"Lord Bates "," 22 February, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-02-21/debates/62222132-7F8C-4A05-928C-87920F90AB37/Finance(No2)Bill#contribution-50F826A6-3FC1-4266-8F30-D2B4630F3FD1","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-14","/parliament-57/session-2017-2019/chamber-1/bill-257/event-14"
"2977","Finance  Bill","1st reading (Hansard): House of Lords 22 February, 2018",2977,57,"2017-2019",1,257,15,"Lord Bates "," 22 February, 2018","House of Commons","https://hansard.parliament.uk/Lords/2018-02-22/debates/0D275D21-C839-4F54-9FB7-CDB32A0D36E4/Finance(No2)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-15","/parliament-57/session-2017-2019/chamber-1/bill-257/event-15"
"2978","Finance  Bill","1st reading (Minutes of Proceedings): House of Lords 22 February, 2018",2978,57,"2017-2019",1,257,16,"Lord Bates "," 8 March, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=45575&sectionId=40&businessPaperDate=2018-02-22","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-16","/parliament-57/session-2017-2019/chamber-1/bill-257/event-16"
"2979","Finance  Bill","2nd reading (Hansard): House of Lords 8 March, 2018",2979,57,"2017-2019",1,257,17,"Lord Bates "," 8 March, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-03-08/debates/8ED0B7AA-2D6A-4D7D-8860-D45EE58CDEF7/Finance(No2)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-17","/parliament-57/session-2017-2019/chamber-1/bill-257/event-17"
"2980","Finance  Bill","2nd reading (Minutes of Proceedings): House of Lords 8 March, 2018",2980,57,"2017-2019",1,257,18,"Lord Bates "," 8 March, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=45996&sectionId=40&businessPaperDate=2018-03-08","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-18","/parliament-57/session-2017-2019/chamber-1/bill-257/event-18"
"2981","Finance  Bill","Committee: 1st sitting (Hansard): House of Lords 8 March, 2018",2981,57,"2017-2019",1,257,19,"Lord Bates "," 8 March, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-03-08/debates/8ED0B7AA-2D6A-4D7D-8860-D45EE58CDEF7/Finance(No2)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-19","/parliament-57/session-2017-2019/chamber-1/bill-257/event-19"
"2982","Finance  Bill","Committee: 1st sitting (Minutes of Proceedings): House of Lords 8 March, 2018",2982,57,"2017-2019",1,257,20,"Lord Bates "," 8 March, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=45996&sectionId=40&businessPaperDate=2018-03-08","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-20","/parliament-57/session-2017-2019/chamber-1/bill-257/event-20"
"2983","Finance  Bill","Report stage (Hansard): House of Lords 8 March, 2018",2983,57,"2017-2019",1,257,21,"Lord Bates "," 8 March, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-03-08/debates/8ED0B7AA-2D6A-4D7D-8860-D45EE58CDEF7/Finance(No2)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-21","/parliament-57/session-2017-2019/chamber-1/bill-257/event-21"
"2984","Finance  Bill","Report stage (Minutes of Proceedings) : House of Lords 8 March, 2018",2984,57,"2017-2019",1,257,22,"Lord Bates "," 8 March, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=45996&sectionId=40&businessPaperDate=2018-03-08","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-22","/parliament-57/session-2017-2019/chamber-1/bill-257/event-22"
"2985","Finance  Bill","3rd reading (Hansard): House of Lords 8 March, 2018",2985,57,"2017-2019",1,257,23,"Lord Bates "," 8 March, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-03-08/debates/8ED0B7AA-2D6A-4D7D-8860-D45EE58CDEF7/Finance(No2)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-23","/parliament-57/session-2017-2019/chamber-1/bill-257/event-23"
"2986","Finance  Bill","3rd reading (Minutes of Proceedings) : House of Lords 8 March, 2018",2986,57,"2017-2019",1,257,24,"Lord Bates "," 15 March, 2018","House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=45996&sectionId=40&businessPaperDate=2018-03-08","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-24","/parliament-57/session-2017-2019/chamber-1/bill-257/event-24"
"2987","Finance  Bill","Royal Assent (Hansard) 15 March, 2018",2987,57,"2017-2019",1,257,25,"Lord Bates "," 15 March, 2018","House of Commons","https://hansard.parliament.uk/lords/2018-03-15/debates/7D5CED3A-38B6-4A4C-AC1A-5BA439C5C7D6/RoyalAssent","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-25","/parliament-57/session-2017-2019/chamber-1/bill-257/event-25"
"2988","Finance  Bill","Royal Assent (Minutes of Proceedings) 15 March, 2018",2988,57,"2017-2019",1,257,26,"Lord Bates ",NA,"House of Commons","http://lordsbusiness.parliament.uk/ItemOfBusiness?itemOfBusinessId=46181&sectionId=40&businessPaperDate=2018-03-15","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-257","/parliament-57/session-2017-2019/chamber-1/bill-257/event-26","/parliament-57/session-2017-2019/chamber-1/bill-257/event-26"
"2989","Finance  Bill","1st reading: House of Commons 28 November, 2017",2989,57,"2017-2019",1,258,1,"Mel Stride"," 28 November, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-11-28/debates/683E33E3-8109-40E3-9476-1D2247B48D42/BudgetResolutions","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-1","/parliament-57/session-2017-2019/chamber-1/bill-258/event-1"
"2990","Finance  Bill","2nd reading: House of Commons 11 December, 2017",2990,57,"2017-2019",1,258,2,"Mel Stride"," 11 December, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-12-11/debates/CA8A3E45-05B7-48CB-853F-C617EC63452F/Finance(No2)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-2","/parliament-57/session-2017-2019/chamber-1/bill-258/event-2"
"2991","Finance  Bill","Programme motion: House of Commons",2991,57,"2017-2019",1,258,3,"Mel Stride"," 18 December, 2017","House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-3","/parliament-57/session-2017-2019/chamber-1/bill-258/event-3"
"2992","Finance  Bill","Committee: 1st sitting: House of Commons 18 December, 2017",2992,57,"2017-2019",1,258,4,"Mel Stride"," 19 December, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-12-18/debates/25038214-AD62-4D9A-8CF4-03D1E518FCD2/Finance(No2)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-4","/parliament-57/session-2017-2019/chamber-1/bill-258/event-4"
"2993","Finance  Bill","Committee: 2nd sitting: House of Commons 19 December, 2017",2993,57,"2017-2019",1,258,5,"Mel Stride"," 9 January, 2018","House of Commons","https://hansard.parliament.uk/Commons/2017-12-19/debates/17121953000002/Finance(No2)Bill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-5","/parliament-57/session-2017-2019/chamber-1/bill-258/event-5"
"2994","Finance  Bill","Committee Debate: 1st sitting: House of Commons 9 January, 2018(1)(2)",2994,57,"2017-2019",1,258,6,"Mel Stride"," 9 January, 2018","House of Commons","https://hansard.parliament.uk/Commons/2018-01-09/debates/c732368a-8939-4480-813e-7d805073dfe1/Finance(No2)Bill(FirstSitting)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-6","/parliament-57/session-2017-2019/chamber-1/bill-258/event-6"
"2995","Finance  Bill","Committee Debate: 2nd sitting: House of Commons 9 January, 2018(1)(2)",2995,57,"2017-2019",1,258,7,"Mel Stride"," 11 January, 2018","House of Commons","https://hansard.parliament.uk/Commons/2018-01-09/debates/89b8e4f5-765a-4ea2-9496-092f10ccf18a/Finance(No2)Bill(SecondSitting)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-7","/parliament-57/session-2017-2019/chamber-1/bill-258/event-7"
"2996","Finance  Bill","Committee debates: compilation of sittings so far: House of Commons 11 January, 2018",2996,57,"2017-2019",1,258,8,"Mel Stride"," 11 January, 2018","House of Commons","https://publications.parliament.uk/pa/cm201719/cmpublic/FinanceNo2/PBC134_Combined_1-6_16_01_2018_REV.pdf","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-8","/parliament-57/session-2017-2019/chamber-1/bill-258/event-8"
"2997","Finance  Bill","Committee Debate: 3rd sitting: House of Commons 11 January, 2018(1)(2)",2997,57,"2017-2019",1,258,9,"Mel Stride"," 11 January, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-01-11/debates/20ea3d6a-4d10-4520-b07e-7cb0807e5588/Finance(No2)Bill(ThirdSitting)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-9","/parliament-57/session-2017-2019/chamber-1/bill-258/event-9"
"2998","Finance  Bill","Committee Debate: 4th sitting: House of Commons 11 January, 2018(1)(2)",2998,57,"2017-2019",1,258,10,"Mel Stride"," 16 January, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-01-11/debates/976e38b7-0be4-4aba-9c19-e58820fb5e38/Finance(No2)Bill(FourthSitting)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-10","/parliament-57/session-2017-2019/chamber-1/bill-258/event-10"
"2999","Finance  Bill","Committee Debate: 5th sitting: House of Commons 16 January, 2018(1)(2)",2999,57,"2017-2019",1,258,11,"Mel Stride"," 16 January, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-01-16/debates/a67bb53c-fe3f-4d58-a8b0-6fb2565ca449/PublicBillCommittees#debate-371455","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-11","/parliament-57/session-2017-2019/chamber-1/bill-258/event-11"
"3000","Finance  Bill","Committee Debate: 6th sitting: House of Commons 16 January, 2018(1)(2)",3000,57,"2017-2019",1,258,12,"Mel Stride"," 21 February, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-01-16/debates/a67bb53c-fe3f-4d58-a8b0-6fb2565ca449/PublicBillCommittees#debate-371455","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-258","/parliament-57/session-2017-2019/chamber-1/bill-258/event-12","/parliament-57/session-2017-2019/chamber-1/bill-258/event-12"
